NO,이수구분,AISW마이크로디그리,교양영역,학수번호,분반,개설학년,교과목명,학점,교수명,강의시간(강의실),수업구분,수업방법,팀티칭 유형
1639,전공과목,,,0ADS4070,01,4,기초유한요소법,3,강기준,"월6,7(제1공학관(아산) 332)/화9(제1공학관(아산) 114)",주간,대면수업,
1640,전공과목,,,0ADS6016,01,1,비주얼커뮤니케이션,2,정민,"화1,2,3(예술관(아산) 101)",주간,대면수업,
1641,전공과목,,,0ADS6016,02,1,비주얼커뮤니케이션,2,서소미,"수4,5,6(예술관(아산) 101)",주간,대면수업,
1642,전공과목,,,0ADS6016,03,1,비주얼커뮤니케이션,2,서소미,"수7,8,9(예술관(아산) 101)",주간,대면수업,
1643,전공과목,,,0ADS6016,04,1,비주얼커뮤니케이션,2,이혜수,"금1,2,3(예술관(아산) 101)",주간,대면수업,
1644,전공과목,,,0ADS6016,05,1,비주얼커뮤니케이션,2,이혜수,"금5,6,7(예술관(아산) 101)",주간,대면수업,
1645,전공과목,,,0ADS6016,06,1,비주얼커뮤니케이션,2,오광열,"월8,9,10(예술관(아산) 101)",주간,대면수업,
1646,전공과목,,,0ADS6017,01,1,3D디자인,2,현대웅,"월5,6,7(산학협동1호관(아산) 402)",주간,대면수업,
1647,전공과목,,,0ADS6017,02,1,3D디자인,2,현대웅,"화1,2,3(산학협동1호관(아산) 402)",주간,대면수업,
1648,전공과목,,,0ADS6017,03,1,3D디자인,2,도한영,"수1,2,3(산학협동1호관(아산) 402)",주간,대면수업,
1649,전공과목,,,0ADS6017,04,1,3D디자인,2,도한영,"수5,6,7(산학협동1호관(아산) 402)",주간,대면수업,
1650,전공과목,,,0ADS6017,05,1,3D디자인,2,현대웅,"금1,2,3(산학협동1호관(아산) 402)",주간,대면수업,
1651,전공과목,,,0ADS6017,06,1,3D디자인,2,현대웅,"금5,6,7(산학협동1호관(아산) 402)",주간,대면수업,
1652,전공과목,,,0ADS6018,01,1,창의공간디자인,2,권영재,"월5,6,7(예술관(아산) 309)",주간,대면수업,
1653,전공과목,,,0ADS6018,02,1,창의공간디자인,2,조은길,"화1,2,3(예술관(아산) 309)",주간,대면수업,
1654,전공과목,,,0ADS6018,03,1,창의공간디자인,2,조은길,"수1,2,3(예술관(아산) 309)",주간,대면수업,
1655,전공과목,,,0ADS6018,04,1,창의공간디자인,2,조은길,"수5,6,7(예술관(아산) 309)",주간,대면수업,
1656,전공과목,,,0ADS6018,05,1,창의공간디자인,2,권영재,"금1,2,3(예술관(아산) 309)",주간,대면수업,
1657,전공과목,,,0ADS6018,06,1,창의공간디자인,2,권영재,"금5,6,7(예술관(아산) 309)",주간,대면수업,
1658,전공과목,,,0ADS6019,01,1,디지털미디어디자인1,2,차성욱,"수1,2,3(학생식당(아산) 402)",주간,대면수업,
1659,전공과목,,,0ADS6019,02,1,디지털미디어디자인1,2,차성욱,"수4,5,6(학생식당(아산) 402)",주간,대면수업,
1660,전공과목,,,0ADS6019,03,1,디지털미디어디자인1,2,차성욱,"수7,8,9(학생식당(아산) 402)",주간,대면수업,
1661,전공과목,,,0ADS6019,04,1,디지털미디어디자인1,2,백정훈,"금5,6,7(학생식당(아산) 401)",주간,대면수업,
1662,전공과목,,,0ADS6019,05,1,디지털미디어디자인1,2,한세진,"금1,2,3(학생식당(아산) 402)",주간,대면수업,
1663,전공과목,,,0ADS6019,06,1,디지털미디어디자인1,2,한세진,"금5,6,7(학생식당(아산) 402)",주간,대면수업,
1664,전공과목,,,0ADV4438,01,2,공학수학2,3,김장우,"월1,2(제2공학관(아산) 316)/화1(제2공학관(아산) 507)",주간,대면수업,
1665,전공과목,,,0ADV4440,01,2,전자기학2,3,권순범,"목1,2(제2공학관(아산) 317)/화2(제2공학관(아산) 507)",주간,대면수업,
1666,전공과목,,,0ADV4445,02,3,반도체공정실습2,2,김준록,"수1,2(제2공학관(아산) 511-1)/수3,4(벤처산학협력관(아산) B104)",주간,대면수업,
1667,전공과목,,,0ADV4445,03,3,반도체공정실습2,2,정승민,"수1,2(벤처산학협력관(아산) 103)/수3,4(벤처산학협력관(아산) B102)",주간,대면수업,
1668,전공과목,,,0ADV4469,01,4,PKG소재기술,3,문철희,"월1,2(제2공학관(아산) 507)/화4(제2공학관(아산) 507)",주간,대면수업,
1669,전공과목,,,0ADV4478,01,1,기초프로그래밍,3,김장우,"수4(제2공학관(아산) 511-1)/월5,6(제2공학관(아산) 511-1)",주간,대면수업,
1670,전공과목,,,0ADV4478,02,1,기초프로그래밍,3,정동철,"목1,2,3(제2공학관(아산) 512)",주간,대면수업,
1671,전공과목,,,0ADV4485,01,2,전자공학,3,이태원,"수1,2(제2공학관(아산) 507)/수11(사이버강의동 1367)",주간,원격(하이브리드),
1672,전공과목,,,0ADV4492,01,4,산학프로젝트2(캡스톤디자인),3,한승오,"수0,10,11(제1공학관(아산) 522-1)",주간,대면수업,
1673,전공과목,,,0ADV4492,02,4,산학프로젝트2(캡스톤디자인),3,홍유진,"금0,10,11(제2공학관(아산) 101)",주간,대면수업,
1674,전공과목,,,0ADV4492,03,4,산학프로젝트2(캡스톤디자인),3,김근수,"금0,10,11(제2공학관(아산) 317)",주간,대면수업,
1675,전공과목,,,0ADV4492,04,4,산학프로젝트2(캡스톤디자인),3,선복근,"월0,10,11(제2공학관(아산) 422)",주간,대면수업,
1676,전공과목,,,0ADV4492,05,4,산학프로젝트2(캡스톤디자인),3,박차식,"금0,10,11(제1공학관(아산) 231)",주간,대면수업,
1677,전공과목,,,0ADV4496,01,2,반도체재료과학,3,정승민,"월11(사이버강의동 1367)/월4,5(제2공학관(아산) 317)",주간,원격(하이브리드),
1678,전공과목,,,0ADV4497,01,2,전자공학실습,2,이태원,"수4,5,6,7(제2공학관(아산) 512)",주간,대면수업,
1679,전공과목,,,0ADV4498,01,2,Deep Learning,3,김연희,"화11(사이버강의동 1367)/화4,5(제2공학관(아산) 511-1)",주간,원격(하이브리드),
1680,전공과목,,,0ADV4499,01,3,반도체공정관리,3,홍상진,"목1,2,3(제2공학관(아산) 511-1)",주간,대면수업,
1681,전공과목,,,0ADX1040,01,1,설계스튜디오2,5,정구헌,"금1,2,3,4,5(조형과학관(아산) 507B-2)/화2,3,4,5,6(조형과학관(아산) 507B-2)",주간,대면수업,
1682,전공과목,,,0ADX1040,02,1,설계스튜디오2,5,정구헌,"금1,2,3,4,5(조형과학관(아산) 507B-1)/화2,3,4,5,6(조형과학관(아산) 507B-1)",주간,대면수업,
1683,전공과목,,,0ADX1040,03,1,설계스튜디오2,5,심영섭,"금1,2,3,4,5(조형과학관(아산) 505)/화2,3,4,5,6(조형과학관(아산) 505)",주간,대면수업,
1684,전공과목,,,0ADX1040,04,1,설계스튜디오2,5,임현준,"금1,2,3,4,5(조형과학관(아산) 507A)/화2,3,4,5,6(조형과학관(아산) 507A)",주간,대면수업,
1685,전공과목,,,0ADX1070,01,1,건축조형실습,3,오영숙,"월2,3,4,5(제1공학관(아산) 605)",주간,대면수업,
1686,전공과목,,,0ADX1100,01,1,디지털미디어실습1,1,황선휘,"수5,6(조형과학관(아산) 421)",주간,대면수업,
1687,전공과목,,,0ADX1100,02,1,디지털미디어실습1,1,황선휘,"수7,8(조형과학관(아산) 421)",주간,대면수업,
1688,전공과목,,,0ADX2070,01,2,설계스튜디오4,5,박진희,"목5,6,7,8,9(조형과학관(아산) 503 A)/월1,2,4,5,6(조형과학관(아산) 503 A)",주간,대면수업,
1689,전공과목,,,0ADX2070,02,2,설계스튜디오4,5,홍효정,"목5,6,7,8,9(조형과학관(아산) 503B-1)/월1,2,4,5,6(조형과학관(아산) 503B-1)",주간,대면수업,
1690,전공과목,,,0ADX2070,03,2,설계스튜디오4,5,박진희,"목5,6,7,8,9(조형과학관(아산) 503B-2)/월1,2,4,5,6(조형과학관(아산) 503B-2)",주간,대면수업,
1691,전공과목,,,0ADX2080,01,2,구법및재료,3,조원준,"금1,2,3(조형과학관(아산) 102)",주간,대면수업,
1692,전공과목,,,0ADX2130,01,2,건축계획및프로그래밍,3,박진희,"수10(제1공학관(아산) 504)/화1,2(제1공학관(아산) 504)",주간,원격(하이브리드),
1693,전공과목,,,0ADX3010,01,2,서양건축사,3,김민정,"수1,2,3(조형과학관(아산) 506)",주간,대면수업,
1694,전공과목,,,0ADX3020,01,3,현대건축론,3,박진희,"화5,6,10(제1공학관(아산) 454)",주간,원격(하이브리드),
1695,전공과목,,,0ADX3090,01,3,설계스튜디오6(캡스톤디자인),5,한형우,"목6,7,8,9,10(조형과학관(아산) 104)/월4,5,6,7,8(조형과학관(아산) 104)",주간,대면수업,
1696,전공과목,,,0ADX3090,02,3,설계스튜디오6(캡스톤디자인),5,이규상,"목4,5,6,7,8(조형과학관(아산) 104-1)/월6,7,8,9,10(조형과학관(아산) 104-1)",주간,대면수업,
1697,전공과목,,,0ADX3090,03,3,설계스튜디오6(캡스톤디자인),5,김빈,"목4,5,6,7,8(조형과학관(아산) 105)/월4,5,6,7,8(조형과학관(아산) 105)",주간,대면수업,
1698,전공과목,,,0ADX3120,01,4,환경시스템,3,백순영,"수5,6,7(조형과학관(아산) 103)",주간,대면수업,
1699,전공과목,AISW대체교과,,0ADX3130,01,3,디지털디자인LAB2(캡스톤디자인),2,황선휘,"수1,2,10(조형과학관(아산) 421)",주간,원격(하이브리드),
1700,전공과목,AISW대체교과,,0ADX3130,02,3,디지털디자인LAB2(캡스톤디자인),2,황선휘,"수3,4,11(조형과학관(아산) 421)",주간,원격(하이브리드),
1701,전공과목,,,0ADX4060,01,3,건축관련제법규,3,조원준,"금4,5,6(조형과학관(아산) 102)",주간,대면수업,
1702,전공과목,,,0ADX4080,01,4,건축이론,3,이주연,"화1,2,3(제1공학관(아산) 605)",주간,대면수업,
1703,전공과목,,,0ADX5020,01,5,설계스튜디오10,5,한형우,"목1,2,3,4,5(조형과학관(아산) 502A-2)/월9,10,11,12,13(조형과학관(아산) 502A-2)",주간,대면수업,
1704,전공과목,,,0ADX5020,02,5,설계스튜디오10,5,한영덕,"목1,2,3,4,5(조형과학관(아산) 419)/월1,2,3,4,5(조형과학관(아산) 419)",주간,대면수업,
1705,전공과목,,,0ADX5020,03,5,설계스튜디오10,5,이규상,"목9,10,11,12,13(조형과학관(아산) 407)/월1,2,3,4,5(조형과학관(아산) 407)",주간,대면수업,
1706,전공과목,,,0ADX5020,04,5,설계스튜디오10,5,배준형,"목1,2,3,4,5(조형과학관(아산) 502A-1)/월1,2,3,4,5(조형과학관(아산) 502A-1)",주간,대면수업,
1707,전공과목,,,0ADX5080,01,4,포트폴리오,1,이규상,"목2,3(조형과학관(아산) 309)",주간,대면수업,
1708,전공과목,,,0ADX5091,01,1,건축구조의이해,2,김민규,"수3,4(제1공학관(아산) 605)",주간,대면수업,
1709,전공과목,,,0ADX5094,01,4,조경설계실습,2,임현준,"수1,2,3(조형과학관(아산) 102)",주간,대면수업,
1710,전공과목,,,0ADX5130,01,4,설계스튜디오8(캡스톤디자인),6,강지은,"목5,6,7,8,9,10(조형과학관(아산) 502B)/월4,5,6,7,8,9(조형과학관(아산) 502B)",주간,대면수업,
1711,전공과목,,,0ADX5130,02,4,설계스튜디오8(캡스톤디자인),6,강지은,"금5,6,7,8,9,10(조형과학관(아산) 320)/월4,5,6,7,8,9(조형과학관(아산) 320)",주간,대면수업,
1712,전공과목,,,0ADX5130,03,4,설계스튜디오8(캡스톤디자인),6,황보경석,"목5,6,7,8,9,10(조형과학관(아산) 321)/월4,5,6,7,8,9(조형과학관(아산) 321)",주간,대면수업,
1713,전공과목,,,0ADX5131,01,3,단지및도시설계론,3,정구헌,"화0,1,11(제1공학관(아산) 454)",주간,원격(하이브리드),
1714,전공과목,,,0ADX5136,01,3,친환경디자인,2,강지은,"화3,4(조형과학관(아산) 309)",주간,대면수업,
1715,전공과목,,,0ADX5137,01,5,의료환경디자인,3,강지은,"월6,7,8(제1공학관(아산) 605)",주간,대면수업,
1716,전공과목,,,0ADX5138,01,5,건축실무2,2,김지훈,"금6,7(조형과학관(아산) 401)",주간,대면수업,
1717,전공과목,,,0ADY4208,01,2,고체역학,3,윤의중,"목1,2(강의동(산학융합) 421)/화4(강의동(산학융합) 421)",주간(당진),대면수업,
1718,전공과목,,,0ADY4216,01,3,반도체소자,3,윤의중,"수6,7(강의동(산학융합) 421)/화1(강의동(산학융합) 421)",주간(당진),대면수업,
1719,전공과목,,,0ADY4217,01,3,센서및계측공학,3,오동철,"금2,3(강의동(산학융합) 107-1)/수8(강의동(산학융합) 107-1)",주간(당진),대면수업,
1720,전공과목,,,0ADY4219,01,3,유체역학,3,이주희,"수1,2,3(강의동(산학융합) 421)",주간(당진),대면수업,
1721,전공과목,,,0ADY4243,01,3,캡스톤디자인2,3,구경완,"화4,5,6(강의동(산학융합) 413)",주간(당진),대면수업,
1722,전공과목,,,0ADY4244,01,2,수치해석및인공지능응용,3,이주희,"수6(강의동(산학융합) 413)/수7,8(강의동(산학융합) 416)",주간(당진),대면수업,
1723,전공과목,,,0ADY4256,01,2,자동차전기기기2,3,오동철,"목10,11(강의동(산학융합) 107-1)/화3(강의동(산학융합) 107-1)",주간(당진),대면수업,
1724,전공과목,,,0ADY4258,01,3,임베디드시스템및실습,3,구경완,"목5,6,7,8(강의동(산학융합) 413)",주간(당진),대면수업,
1725,전공과목,,,0ADY4260,01,2,자동차기초회로2,3,윤의중,"월7,8(강의동(산학융합) 421)/화2(강의동(산학융합) 421)",주간(당진),대면수업,
1726,전공과목,AISW대체교과,,0ADY4262,01,2,자동차기초회로실험2,2,윤의중,"수1,2,3,4(강의동(산학융합) 415)",주간(당진),대면수업,
1727,전공과목,,,0ADZ4251,01,1,C프로그래밍응용,2,김정주,"목1,2,3,4(제1공학관(아산) 531)",주간,대면수업,
1728,전공과목,,,0ADZ4258,01,2,공업수학2,3,류근호,"수3(제1공학관(아산) 531)/월1,2(제1공학관(아산) 531)",주간,대면수업,
1729,전공과목,,,0ADZ4259,01,2,윈도우즈프로그래밍,2,김정주,"수5,6,7,8(제1공학관(아산) 531)",주간,대면수업,
1730,전공과목,,,0ADZ4260,01,2,로봇기구학,3,류근호,"목1,2(제1공학관(아산) 434)/월3(제1공학관(아산) 531)",주간,대면수업,
1731,전공과목,,,0ADZ4261,01,2,전자회로,3,한승오,"월5,6(제1공학관(아산) 528)/화5,6(제1공학관(아산) 528)",주간,대면수업,
1732,전공과목,,,0ADZ4262,01,2,전기전자실험2,2,한승오,"화1,2,3(제1공학관(아산) 529)",주간,대면수업,
1733,전공과목,,,0ADZ4268,01,3,로봇비전,3,김정주,"월5,6,7(제1공학관(아산) 531)",주간,대면수업,
1734,전공과목,,,0ADZ4273,01,3,제어시스템설계,3,한승오,"목1,2(제1공학관(아산) 528)/월1(제1공학관(아산) 528)",주간,대면수업,
1735,전공과목,,,0AEA2220,01,1,건반화성2,1,박성식,"화1,2(음악관(천안) 418)",주간(천안),대면수업,
1736,전공과목,,,0AEA2220,02,1,건반화성2,1,박성식,"월1,2(음악관(천안) 418)",주간(천안),대면수업,
1737,전공과목,,,0AEB2461,01,2,공간조형론,2,조은길,"목5,6(예술관(아산) 211)",주간,대면수업,
1738,전공과목,,,0AEB2690,01,2,실내계획론Ⅱ,2,홍태의,"월1,2(예술관(아산) 211)",주간,대면수업,
1739,전공과목,AISW대체교과,,0AEB3934,01,3,공간디자인스튜디오Ⅱ,3,권영재,"수1,2(예술관(아산) 311)/수4,5(예술관(아산) 307)",주간,대면수업,
1740,전공과목,,,0AEB4622,01,4,졸업연구,2,김성배,"금5,6,7(예술관(아산) 313)",주간,대면수업,
1741,전공과목,,,0AEB4761,01,4,공간실험스튜디오Ⅱ,3,한태권,"화1,2(예술관(아산) 313)/화4,5(예술관(아산) 315)",주간,대면수업,
1742,전공과목,,,0AEB4780,01,4,실무드로잉,2,홍태의,"월4,5,6(예술관(아산) 313)",주간,대면수업,
1743,전공과목,,,0AEB4802,01,2,공간디자인LABⅡ,4,한태권,"월4,5,7,8(예술관(아산) 312)",주간,대면수업,
1744,전공과목,,,0AEB4804,01,2,실내디자인LABⅡ,4,한태권,"금1,2,4,5(예술관(아산) 312)",주간,대면수업,
1745,전공과목,,,0AEB4809,01,4,리모델링프로젝트Ⅱ,2,김현휘,"수1,2(예술관(아산) 313)/수3(예술관(아산) 315)",주간,대면수업,
1746,전공과목,,,0AEB4809,02,4,리모델링프로젝트Ⅱ,2,김현휘,"수5,6(예술관(아산) 313)/수7(예술관(아산) 315)",주간,대면수업,
1747,전공과목,,,0AEB4818,01,3,공간요소설계,2,조승완,"화1,2(예술관(아산) 311)/화3(예술관(아산) 307)",주간,대면수업,
1748,전공과목,,,0AEB4818,02,3,공간요소설계,2,조승완,"화5,6(예술관(아산) 311)/화7(예술관(아산) 307)",주간,대면수업,
1749,전공과목,,,0AEB4822,01,4,환경디자인스튜디오,3,한태권,"목1,2(예술관(아산) 313)/목4,5(예술관(아산) 315)",주간,대면수업,
1750,전공과목,AISW대체교과,,0AEB4823,01,3,실내디자인스튜디오,3,조은길,"월1,2(예술관(아산) 311)/월4,5(예술관(아산) 307)",주간,대면수업,
1751,전공과목,,,0AEB4827,01,3,AI기반파라메트릭디자인Ⅱ,2,남예진,"목1,2,3(예술관(아산) 301)",주간,대면수업,
1752,전공과목,,,0AEB4827,02,3,AI기반파라메트릭디자인Ⅱ,2,남예진,"목5,6,7(예술관(아산) 301)",주간,대면수업,
1753,전공과목,,,0AEB4829,01,2,공간시뮬레이션Ⅱ,2,권일웅,"수1,2,3(예술관(아산) 301)",주간,대면수업,
1754,전공과목,,,0AEB4829,02,2,공간시뮬레이션Ⅱ,2,권일웅,"수5,6,7(예술관(아산) 301)",주간,대면수업,
1755,전공과목,,,0AEB4833,01,3,공간디자인트렌드,3,김성배,"금1,2,3(예술관(아산) 211)",주간,대면수업,
1756,전공과목,,,0AEC1130,01,1,태권도1,1,김인재,"목7,8(체육관(아산) 208)",주간,대면수업,
1757,전공과목,,,0AEC2040,01,2,테니스1,1,문선호,"수8,9(테니스장(아산) 101)",주간,대면수업,
1758,전공과목,,,0AEC2170,01,3,축구,1,윤동민,"목3,4(대운동장(아산) 101)",주간,대면수업,
1759,전공과목,,,0AEC2230,01,2,운동역학,3,김형수,"월5,6,7(체육관(아산) 309)",주간,대면수업,
1760,전공과목,,,0AEC2231,01,3,운동생리학,3,조수연,"화5,6,7(체육관(아산) 312)",주간,대면수업,
1761,전공과목,,,0AEC2250,01,2,배드민턴1,1,최영진,"수6,7(체육관(아산) 108)",주간,대면수업,
1762,전공과목,,,0AEC2300,01,4,배드민턴2,1,최영진,"수8,9(체육관(아산) 108)",주간,대면수업,
1763,전공과목,,,0AEC3020,01,1,수영1,1,김인재,"화5,6(체육관(아산) 311)",주간,대면수업,
1764,전공과목,,,0AEC3300,01,2,스포츠심리학,3,김인재,"월1,2,3(체육관(아산) 309)",주간,대면수업,
